,zec48_750,zec50_750,zec100_750,zec50_1000,zec100_1000,ecs,tcr,deltaco2conc50_1000,f50_1000
346508,-0.03368549548911748,-0.0343092290082867,-0.041763832772395926,-0.03218837450538348,-0.029100493922401993,3.206616251499257,1.7971063157039895,-25.947770272944695,-0.29351380070648325
347327,-0.006429986131911036,-0.0053829930502777845,0.029648199832793765,0.014989815529309558,0.07364966582353838,4.5205805332915645,2.074873683624291,-25.13531806531489,-0.28429824853504515
347600,0.06900140951209144,0.07299239675745395,0.16699469962796076,0.11627825617273624,0.25705551094612966,5.223124234687628,2.346273473958735,-27.444882474143924,-0.35253491019886596
347767,-0.10556018855993887,-0.10811342791853895,-0.15824827188535284,-0.13276128171350288,-0.18780499743306822,3.3323118390925894,2.0420360286386954,-30.01758344098755,-0.36913637339928984
349223,-0.11061499489121873,-0.11451182016412487,-0.19994919547570444,-0.14009167535680112,-0.23974688093401753,2.5499792129414116,1.9904050810235614,-31.0012902930157,-0.42895236626725186
351550,-0.009045369161419958,-0.009154858866242233,-0.01916851250832441,-0.003535654899858187,-0.007066196914863765,1.9469996092682857,1.303480521720309,-27.139841764021412,-0.3709476021413445
351676,0.010331977716997898,0.011733568203828426,0.04600025116402251,0.025178301134139547,0.08337583342390187,3.9739515101995333,1.801005418804528,-27.499530884682486,-0.3094667945073839
353638,-0.09759553043969516,-0.09974568391167749,-0.14289100952171085,-0.12706040219861947,-0.17156915967411202,2.968287162445867,1.8908170423435178,-32.25550304323389,-0.41150029583367553
354138,-0.0723055001150108,-0.07350177360045929,-0.0899902777544559,-0.08659294982828736,-0.09690068850586586,3.6490371897112626,1.9172587391826692,-30.328888194193553,-0.3770899970839734
354383,-0.01712937141638582,-0.016508727133876855,0.0007645113875267562,-0.011044269691986575,0.02576194122874842,3.8244999011613086,1.9369298748110741,-28.32457119576185,-0.346704929690532
354743,-0.04494968535118771,-0.046212485933009306,-0.07451855189451884,-0.05228756193459816,-0.08043549199867317,1.9997483133738188,1.3585151338026922,-28.618333790129952,-0.3728009201537792
355044,-0.016385957170754528,-0.016007130430025662,-0.0031513998363734697,-0.01181716131388555,0.016515316133240088,2.9474140041476646,1.5729846476709084,-26.474548273588198,-0.31245700540794097
360293,0.01998865431978958,0.02078520559679664,0.03260099557297358,0.03660614459921241,0.059483290494843244,1.8727395724457692,1.2406340190584861,-24.361832883205523,-0.26226626406218
361518,0.026583130472790817,0.02633951637395282,0.0059794168000577574,0.05271206053826827,0.04240477599488601,3.5273886781787245,2.249239057651674,-28.429068790940164,-0.3597552648120943
361677,-0.010249505395348857,-0.01046840438773955,-0.022370762040389902,-0.005202295522381384,-0.012600090440559653,2.373223583304646,1.520283378081134,-28.158906673909826,-0.34409430509837646
362129,-0.09228872594617532,-0.09399003746434986,-0.1262889570494654,-0.11348624733451573,-0.13964005039112504,3.4808778845914574,2.290168271412501,-29.003153712383607,-0.3702277555640512
364846,-0.027353120178476242,-0.027117799325477865,-0.014751211616405913,-0.018785271254374347,0.011006310263339092,3.2272398508377775,1.862602227160874,-24.49945989277296,-0.3139698646794167
367478,-0.011963911083552548,-0.011564263683985887,0.009119921918106622,0.002615034826602969,0.04076034312928245,3.9438100686586726,1.816206759020629,-25.539287140811894,-0.3018243839831247
372820,0.0007717691263771087,0.0017772144278178637,0.024553857119262945,0.014078657597019983,0.059146025118850254,3.4586292203375386,1.9199910225089671,-26.82125995303261,-0.3227924883601516
374776,-0.06885115242097584,-0.0708893214352817,-0.11462449892081761,-0.0838608918725301,-0.13227762163705115,2.3408568113401893,1.5504231629539584,-29.63847380060281,-0.4155147783705857
374962,-0.11899270273577978,-0.12240110459667264,-0.1836574606512429,-0.16319813602117006,-0.24598962131032875,3.9098758892870142,2.0023236773843687,-35.31079184341934,-0.43088490663886114
375152,-0.02972421815498505,-0.029930359369161774,-0.032295093924722185,-0.025624317584193923,-0.0137166990649904,3.5585645734187006,2.1273215873925717,-27.61971007568536,-0.3701414143525019
375748,0.028880644151540347,0.029637809026728634,0.05359830999848514,0.05896213032815156,0.10361317201169284,4.070243195520881,1.8371577697952715,-27.321991536548467,-0.3222175550831876
379606,0.013521337570185699,0.013708969966569784,0.0040417578755521655,0.02620915440375371,0.022316554259308674,2.402816670788308,1.5008700655025908,-28.5521008261004,-0.359055960853945
379667,-0.11556352535658942,-0.1194312755042326,-0.18824428070395527,-0.12637426538238516,-0.20780877607144532,3.412877152094317,2.3978818308819956,-26.609918882619127,-0.3766035917711448
380640,0.003825521444197566,0.004992373647847881,0.033219773515997364,0.015658634058661525,0.06452579417620186,3.123306431798591,1.6071807679369972,-29.006708588611218,-0.370459143818072
383359,0.06329872838041606,0.06623870778482344,0.12747332779740206,0.10938903723585724,0.20476693558383596,3.6499069324750275,2.0118063303957077,-27.084314986572167,-0.36805347525200816
385410,-0.016649789106163215,-0.01689237280256961,-0.02956394809905971,-0.011045317976291269,-0.014037214746320581,2.7517456243343066,1.880487171243819,-28.573229034573956,-0.37511695292115466
386502,-0.20274180885021686,-0.20847176655822985,-0.32737294347251344,-0.2764787745460284,-0.43731918196316943,2.69721953124911,2.107189223852364,-37.85958144106462,-0.48925819787449853
386915,0.17759861999468685,0.18409705372543606,0.3118379514092131,0.26079465425560633,0.4478993548456587,4.928662699658778,2.216033587556277,-25.763520162900136,-0.3148586024426345
390019,-0.2287771871646982,-0.23563578617633163,-0.3759484896847236,-0.30489852744173795,-0.48912710436064377,3.0004950734507436,2.3958402916186645,-34.36477559564082,-0.45166986943145115
390402,-0.144358202379411,-0.14916226958435264,-0.24459587611786882,-0.21071685974200505,-0.3420060317812117,3.739698096260009,2.40615444634706,-38.27715556447765,-0.5007383777572718
392033,-0.09946885420967133,-0.10284161552985438,-0.1664460353948951,-0.11386841337548192,-0.18633884230257913,2.761260634573537,1.9925462630422435,-23.784323150722912,-0.29048086125834827
392373,0.014129897604651998,0.014253851999201927,0.010502873300602733,0.03525043548695583,0.049907994828009894,3.3920138548163967,1.983415096285375,-27.554393940973057,-0.3964606522679923
393002,-0.12403439253096282,-0.12724029944652981,-0.1859229905938118,-0.15146899848004436,-0.2202372939594659,2.773292542799141,2.137440480970781,-27.69466301152204,-0.33343156782955985
394957,-0.09089440155757766,-0.09269815766957867,-0.12674664640357003,-0.11611936270969503,-0.15245321637061782,3.944901132377976,2.066483178386059,-31.927951186495932,-0.3846727794693039
396325,0.007375145795113891,0.00853629353531482,0.03649264843708311,0.027536000099315228,0.07882346959871933,3.2494221597757456,1.879886120120761,-23.869578291032326,-0.29115022325222517
397291,-0.08625951784941721,-0.08851938816409699,-0.12959991204819288,-0.10383121899020398,-0.14997800320683563,2.360507485202917,1.7015126950421504,-26.445326467776454,-0.30716441127323835
397796,0.005196778785981682,0.006550215792334058,0.04003020309494332,0.024599600314911374,0.08213641282235229,4.045910939080262,2.2754601112866384,-25.534847699171166,-0.28122675501680794
398208,-0.04343356704144785,-0.043834107894401675,-0.047782307140240565,-0.04997068695918161,-0.044353886140244825,3.222185493150378,1.6929005752402975,-28.959574020882656,-0.346263220953404
398346,-0.04026556312206775,-0.04126363142046563,-0.0629158527797039,-0.04842157253481627,-0.0683459313259539,1.820001693247495,1.2337943778648177,-29.258313271503084,-0.3348074944574111
398494,0.024788830176254883,0.02685769415246897,0.06996473446512419,0.04401409115323629,0.11368410200761003,4.962910416299035,2.278700913204948,-30.959593662259294,-0.4498005977304116
398754,-0.059911714364943025,-0.0610697709436514,-0.08204926019400971,-0.06434847119796472,-0.07549458634250894,3.0630086038254865,2.0153935218724146,-24.339702959885358,-0.2886507698436551
399766,-0.06263176437440132,-0.06413124474717458,-0.09485849894503207,-0.08227762286311502,-0.12295538587055876,2.6102814451370326,1.5485945371588272,-33.356903482396774,-0.4249803974522899
399830,-0.06679601433126248,-0.06845422982109417,-0.09643221350986564,-0.07414777174779053,-0.10216740053748952,2.3966702414600265,1.6805594021172723,-26.05634330067869,-0.3322630705948697
400033,-0.029432541554191394,-0.02954247752407224,-0.027771785376792035,-0.028580947492133024,-0.018027856082612148,2.372955129956178,1.499913920532452,-26.342502936269852,-0.31611159756429386
401805,0.1933346228767565,0.19962833007023617,0.31047896223590477,0.28624658306790796,0.4565784016972061,4.523264535819635,2.180005345832449,-26.890665925094027,-0.3544208497226702
401872,0.09131843888149005,0.09457884908678649,0.16051665981800367,0.13388858261535708,0.232778517392648,3.852499670349056,1.7005263993081483,-28.434977739033002,-0.34879988081583946
402746,-0.04859749759969301,-0.04943318277407838,-0.06918948492054833,-0.05773924836279032,-0.07215438691908194,2.9945988804558867,1.8601573945914673,-30.716845381268286,-0.4014365851364756
404849,-0.031410954638658284,-0.03543347933417107,-0.11931134751028694,-0.0841523699078559,-0.19594428560587485,5.33490486505435,2.4685600569893973,-40.48502650320711,-0.5746310382940361
408607,-0.006646021249664624,-0.005742039440293389,0.014004025900429706,0.004247599557947401,0.04636184613661376,3.807164129463839,2.1330261035250118,-27.847280268948225,-0.35964545121205793
409903,-0.0501413790208971,-0.05087174798595262,-0.06470719152102644,-0.056852151966316544,-0.060814703841622464,3.122447224340413,1.9005714726596066,-29.00986477643079,-0.36877468007978154
412191,0.09787451742523068,0.10203447867666227,0.18632091079642743,0.14619486517979308,0.2751066309519943,4.3448566128212125,1.948285055057833,-29.103625681664653,-0.39242321224373367
413374,-0.0719858964979756,-0.07344421476254759,-0.09572790076214055,-0.0868103716400932,-0.10358342576817181,5.162778881735907,2.2426405405406133,-31.108615393658056,-0.41368216396525215
414874,-0.03840063350025402,-0.03877132169923758,-0.04243630813908417,-0.039689393659092076,-0.030748538048332552,2.578086361328566,1.5479117248213425,-26.211342622110806,-0.3675238303954651
416441,-0.09063960504760771,-0.09326312341371112,-0.1461106307886757,-0.10782383488359248,-0.16811734746195328,2.8003494519681524,2.121175512414239,-26.815998800178477,-0.335870296758916
420576,-0.03577749292131904,-0.03603787258078395,-0.035950781270436494,-0.030795213974470048,-0.021461081362945222,2.6300765770391017,1.7355724872921976,-25.141385023583325,-0.3179958298308474
420680,-0.10472319677971598,-0.10713593909498531,-0.15406953666049805,-0.13267831537155717,-0.1827191176682097,2.7904600120574186,1.90990582551017,-29.458315787374886,-0.3378294223628098
424663,-0.038895926455282614,-0.03977433327707569,-0.06291242828241028,-0.044418853021265914,-0.06422359003960754,2.576302901523306,1.7365840220583166,-30.105716090169267,-0.37743938132395627
425495,-0.04182816909953746,-0.04228089724782014,-0.05180872637136069,-0.047180607730202606,-0.04586120983912001,2.717818887193324,1.7487799689889572,-28.879845521448487,-0.38077337871958283
426274,-0.08379284297934952,-0.08593345076628078,-0.1270576914506223,-0.09831432436811127,-0.1356654594761133,2.899333485374457,1.8885111704326012,-26.449653335495952,-0.3415233471633581
426398,-0.11434776152497239,-0.11717748751040413,-0.17054554918064602,-0.1421821371661509,-0.20756713751494793,2.2810775260381955,1.8646325407414273,-25.443353436614416,-0.29114124249237383
427711,-0.06292792456603746,-0.06395309125398296,-0.0785436408031086,-0.07150311521315023,-0.08120355728163364,2.9517989479046225,1.8527444298635962,-24.569519319151368,-0.2823519266046688
428029,-0.052762296052796476,-0.053609868839651575,-0.06696652177701168,-0.058653916046945254,-0.0630896148692941,2.829044776876966,1.757528578476911,-25.868243081423543,-0.3112652882680269
428229,0.061998422168455525,0.06402624133517731,0.09905324839377605,0.09541961970535051,0.15551455295320094,3.038786430185511,1.6227816596714282,-26.840351135853837,-0.35004142579265896
430659,-0.14584591797743252,-0.14989246578908566,-0.2285594439642955,-0.1924275190639173,-0.2954189677110819,3.126702733792433,2.049696268581383,-32.80738290473977,-0.42261087849615775
432613,-0.09886704176156136,-0.10265831208603826,-0.17918908162963,-0.12121819136271483,-0.20700307692767828,3.5005424053889223,2.1812336720847187,-30.03594694347771,-0.38817629018856525
434948,-0.11161307414093935,-0.11369370215433738,-0.14882853673988272,-0.13470721823319876,-0.16445056597224683,4.199304389380166,2.4879000869989345,-28.033473814134993,-0.3467773404663399
435481,-0.027524589890744022,-0.027575152197707675,-0.02422164836351126,-0.027331210081630086,-0.012898379210864785,2.627977405491402,1.4454923445924324,-26.072044721146938,-0.31065970949558297
436586,0.2500995543153508,0.25964708546978477,0.46294415058900307,0.35766624321771,0.6447641565424038,6.390020034072222,2.108419658389591,-25.366323028240913,-0.3127720571037833
438340,-0.026449929980009168,-0.028258360165283714,-0.0905713912381172,-0.04210677224346049,-0.12832619239414877,3.6781654386650473,2.3582274278440654,-34.49135866402531,-0.4432893182315776
438493,0.03424549093761997,0.03431326415304525,0.0268534610820228,0.05930332469702715,0.06558880014279755,3.9251278572517374,2.1554527426451497,-27.200187524880107,-0.32865845410816874
441181,-0.07129123832614881,-0.0727428120839273,-0.09810314097066697,-0.08518257963120424,-0.1064034494121342,2.725362204920664,1.6903320266811013,-27.956511314424233,-0.358794376503051
442758,-0.003189755182056997,-0.001785154117442067,0.03823437060695345,0.016082943585282727,0.08333135100539701,4.167568974939822,2.1351389636987013,-25.14682066159787,-0.3242915012712415
444271,0.026008648541628654,0.028173178594442128,0.08285689029504639,0.054536445985819304,0.14096622202790754,4.055371576133535,1.9729721311135693,-23.51200514848199,-0.2916739060001836
445686,-0.05488804517831869,-0.057973589363265576,-0.12719811115636603,-0.07195229620931398,-0.15928888419484277,2.6061878117121013,1.5173433422329792,-31.988683051605335,-0.3990715646346814
445739,0.1815668752340729,0.18791008838385803,0.31077291190380985,0.2696276694515025,0.4481077683208654,4.4431009416098535,2.0601889266576894,-26.069786673847148,-0.3121516413861367
445742,-0.08565396551598292,-0.08855803900617154,-0.14301771438651945,-0.09596264716838854,-0.15676702416784583,2.9831293065945554,2.0986527987655585,-26.83922145128946,-0.3405794037003629
450045,0.0465025067514,0.048953520624744895,0.10134359010904359,0.07856305058796598,0.16353922696045875,4.071723465318204,2.038587261317583,-27.24022341178477,-0.3299452246817727
450527,0.12004467173478961,0.12502070129559484,0.230879239602505,0.18959666747689674,0.3484534443494418,4.9178174881488825,2.3319665513266754,-25.6889486633944,-0.30644092761652164
450842,0.058079588778165325,0.05830727944219016,0.03466327877922892,0.0902025829637969,0.07316235379174629,2.520030659017405,1.6305866255776957,-27.341763606769177,-0.3325766829539347
451679,-0.01109707564129625,-0.010281655866194894,0.013246678871396966,-0.0018139332108424444,0.043771387408721996,5.106673565464071,2.322783438424218,-28.970889800742327,-0.3420605762354101
453063,0.04379505753606505,0.046421319715640674,0.10630231977606464,0.07035615987631783,0.16167219207997574,4.978731113343277,2.2481748850571948,-31.183295645368844,-0.3892441240525004
456266,-0.035792515851515105,-0.03636645638060543,-0.05054737003576437,-0.037906635090287466,-0.0474589900218203,3.357772320175191,2.0843748691265223,-28.254650739649378,-0.31065434965819216
458117,-0.03689734016664392,-0.03700685788894842,-0.03187362264462834,-0.03563872373800314,-0.01674006544194717,3.2235293047819376,1.7852342624487203,-26.069769528146594,-0.32512826543341244
458244,-0.12949879761651784,-0.1326709559411512,-0.19033826092910777,-0.15707572314296692,-0.22233082009908323,2.881050355077311,2.1635804248296884,-25.805430598140106,-0.3495313446693693
460696,0.09691144364314996,0.1014497104853147,0.20913877771308242,0.14817790747457948,0.3041423877477416,5.327479917390857,1.8931639234779518,-29.143979712016062,-0.3683084679947215
461057,0.06189655160009977,0.06501874645028027,0.13475665973822615,0.10212712204383734,0.20816683660580226,4.053169509395317,1.9575763753903537,-26.46821647496654,-0.3031789942344405
463320,-0.047294656188251016,-0.04885932468242704,-0.07950369144167524,-0.052276416074758636,-0.0820477867739402,2.06435224932805,1.4509306900067336,-25.479986299900133,-0.3283047222915094
468155,0.16781842549264026,0.17418639707708428,0.30476597175922326,0.24809084643146173,0.4421439356973771,4.540286934221501,1.9190085875978047,-24.137861088192153,-0.3189460611176429
468288,-0.034579783935591246,-0.034855668539610196,-0.03884574418088271,-0.0348562108385313,-0.025766114002165885,2.892899865996992,1.7411700456826136,-27.890785724254897,-0.36509316598795083
469827,0.004297636722856435,0.004195326028688884,-0.00039564016650084355,0.025953746833177416,0.03616633243772105,3.049401456871651,1.9434465189201684,-24.524315074488698,-0.3258769213160786
470293,-0.030841111815572808,-0.03140340167233524,-0.043527273290595025,-0.03421982417388181,-0.04135067619039434,1.8449445090343017,1.2700178130206752,-26.4976276677545,-0.29439104822189854
474932,-0.08579468743052598,-0.08786996307455286,-0.13158051136763027,-0.10786104250501038,-0.15657298447783008,2.3962020441660683,1.741909558176991,-29.87535597748257,-0.35828361786172414
475080,0.10406125240952813,0.10860020555634842,0.2097611094230023,0.16517930405195602,0.31622928223466173,4.987684610246054,2.169897751048562,-24.16032840956234,-0.25853463281557154
475352,0.023721470616468787,0.02527850293938161,0.05376757519353137,0.04257856149616357,0.09376360053857624,3.939466203182728,2.0692693840201497,-29.207269650652506,-0.3558239270902437
476023,0.13767916125299884,0.14237868460950498,0.2277261458714832,0.2061271300850731,0.33510152094261847,3.95362781708367,1.9727336103437916,-26.509500439495582,-0.3057599124494037
478320,-0.04347802416985669,-0.04365522403880551,-0.039724068487987596,-0.040557136998761845,-0.022627882602206162,3.7606350045480346,2.195341535731117,-28.47051868075141,-0.3498766379183613
480065,-0.03361899044396588,-0.03501243745477378,-0.06699655521319448,-0.03446416204374958,-0.06389742560516143,2.306623669969882,1.5112375371315596,-26.901242056916658,-0.3531492196518249
481263,-0.026434770316258183,-0.02656174481655582,-0.025733052928013533,-0.019743479924603236,-0.008350436519028559,2.4652207376863164,1.6114510563127646,-25.610471342946312,-0.3357702518775332
482898,-0.04935864719099525,-0.050508367827652445,-0.0764131645657018,-0.057132711764582345,-0.07978522957976653,2.2972747155070157,1.609289178803668,-27.954394323593817,-0.3485490616375362
483419,-0.01582956771406785,-0.015877797521884007,-0.021530201094984935,-0.009178486418719212,-0.0022483879347883207,2.3618430925173666,1.5511630564483125,-26.11523985339619,-0.36377861278949153
484259,-0.1268665102906994,-0.13019469682042928,-0.19843590864102278,-0.16176733085070083,-0.23861326737089694,2.469941016617405,1.887802512551627,-28.912743881833876,-0.37041595679104233
484792,-0.11517900603840481,-0.11810153042214888,-0.17653017398175996,-0.143827855799042,-0.20900552320511112,2.9858918265704735,2.04797085243603,-28.65088448579786,-0.34480793472136373
485820,-0.019813254055581764,-0.020021070031338795,-0.027070319012545196,-0.008810345709346024,-0.00696319698219372,2.614596234673496,1.762743822916785,-27.471992814701366,-0.37157875496527737
486172,-0.10596370260346055,-0.10849901398071427,-0.15776663955748593,-0.1344023694275438,-0.18913237020298634,2.2172803754780093,1.7103874281786395,-28.98172851899841,-0.3557524216161858
486710,0.1835923324837765,0.187903709819627,0.2374404903252476,0.2656703947898582,0.35108501249098856,3.848390039961403,2.0726396884578193,-26.776837600095178,-0.33627488699747543
487034,-0.16238234429550058,-0.1660921431848188,-0.23280962754949108,-0.2006403918359183,-0.2790764121839242,3.1768062893517213,2.392229203174072,-30.480057891947865,-0.40442835568916147
488455,-0.062328535217816894,-0.06324599576820322,-0.0775221676124116,-0.07079612026162763,-0.07680464294704925,2.8254612609254894,1.8081387105089852,-26.481149720576354,-0.3504984765017243
489132,-0.07882217678031811,-0.08041942416702463,-0.1099806826962666,-0.09637180233340215,-0.12525239069069616,3.310456971383479,1.890471746055044,-29.785808645360078,-0.3838361066369962
489748,-0.1228926352092492,-0.12639749491577312,-0.1992744329159104,-0.15506859089550162,-0.2454718989466229,3.758837133070442,2.521101806004895,-30.677122378378385,-0.3954118103822917
490313,-0.037414617602408606,-0.03794489985385008,-0.05198435163439097,-0.04065322308154351,-0.045460072464164725,2.6719966435255076,1.74047413526007,-28.7160013177417,-0.3778842620273215
492223,-0.12068322749061622,-0.12327122652415601,-0.17220609247649699,-0.15211039689779016,-0.20274597122377158,4.294845006619049,2.4240005594680434,-30.872407876121883,-0.37854945459768796
493565,0.044560150945883725,0.04733075162187239,0.10782303150113703,0.07169613123021978,0.16203539288645885,5.7610794216961,2.4354335515219407,-29.38303586517179,-0.3642258358326296
493861,-0.04432157045609464,-0.04508497206667905,-0.059674270193035284,-0.052445742794090755,-0.06605125295918968,3.3174710461510086,1.818902508336368,-30.497763869377366,-0.38233172682533034
494457,0.007804350971061247,0.008159549488289564,0.006209065272049785,0.021237128109554693,0.03191432137200434,2.3397910229797,1.533829560815133,-26.71134532329495,-0.3190255116920957
500176,0.03502848716232854,0.037027818412604274,0.07742732456094092,0.061200765815411895,0.12942773403918184,3.3969102802547226,1.848173888736242,-26.70984323569087,-0.33845726272311705
500720,0.13595948609202435,0.1397891092821999,0.19382768259245164,0.1863331196382383,0.26243309812923776,3.9728305257711605,1.8574615806529264,-30.099443408630066,-0.38312981682978364
501502,-0.17136339308172777,-0.178161267508967,-0.32290761482194386,-0.23116711926576805,-0.41935558556823693,3.0765902356493995,2.281451396217513,-34.48053989976967,-0.43207080615149307
501683,-0.031474992620150744,-0.03250878980003791,-0.05797156234832135,-0.03648992756520553,-0.06407000149437647,1.949539795241804,1.277125288204559,-29.684544183556397,-0.4068727961299432
502417,-0.1640871753312203,-0.1686595948841787,-0.2639802422138844,-0.21374698454200192,-0.3286782668830375,2.5579718932089395,2.1948010104133084,-30.72943407792303,-0.3654830492932022
504803,0.031525181576515626,0.03248994157614338,0.044162644559009534,0.05401195549793747,0.08130396809391138,2.0574161510859548,1.2848926253468849,-24.112531134846165,-0.3048904513025996
508336,-0.057989776338146504,-0.058993751483702006,-0.07527770449390014,-0.06329158944332192,-0.07112245008113205,2.876765446037864,1.919785724003505,-25.753146430513823,-0.3350675879653142
509581,-0.05109393086531955,-0.053458045168475965,-0.10577800549699923,-0.059253694142117785,-0.11698992214419657,2.161114189644276,1.5245302606794713,-27.53685036457682,-0.34285284841764785
509909,-0.14474302745520418,-0.1503722943740302,-0.27597286644959773,-0.19099908788391007,-0.34607558176575015,3.557446198835647,2.601499478833242,-33.08385317314469,-0.40313845697346773
510285,-0.11976941167741328,-0.12332486630483319,-0.18919763044440518,-0.145192097426722,-0.2128369307372413,4.311348196241845,2.5784387776820292,-30.226464481982248,-0.4342034254149243
512257,-0.07153194876312186,-0.07380578976638619,-0.11667274220872215,-0.08098543726310936,-0.12581223523977214,3.106247610411904,2.0464621079188636,-25.716849021210635,-0.3085197712688701
513032,-0.04504869236822273,-0.045952505682537614,-0.05578341806230114,-0.04342887706417464,-0.04396528383848297,3.6193546181165095,2.06597387903085,-27.12381288171207,-0.34928812021907163
515424,-0.1240561253496586,-0.12712031087886722,-0.18497355566750784,-0.15342993866545407,-0.22354230134937914,2.4352161130941674,2.117960288045887,-25.262772915835,-0.28511389663876097
518374,0.011996408436886208,0.013281779776393776,0.042512830911137334,0.030822681844966615,0.0820043660844958,2.8126267349196414,1.6457313066208785,-25.44388707764142,-0.33031847118371127
519274,-0.07708266454893153,-0.07943196962649823,-0.12084132708662332,-0.08620566183415868,-0.13073827241230296,2.711820244547576,1.8514837741554764,-25.00575455302379,-0.3226840644891382
522401,-0.1336610314619695,-0.1369130708237125,-0.2023850874094808,-0.16667364745810187,-0.23954119773576932,3.080627215685071,2.1473392554267017,-28.495415443046,-0.39010087229920476
530101,-0.10811087801204988,-0.11065730737622603,-0.1618346495539098,-0.13597250977801156,-0.19513010876305903,3.0986751059024678,2.0138355353496102,-30.10869035101439,-0.3911626840415332
530827,-0.09535938409928457,-0.09766438363332108,-0.14029614098704157,-0.11614469768689628,-0.16092757417549608,2.5520080683921043,1.8694758462036827,-27.094842234453495,-0.34922142263614075
531114,-0.003535733892036319,-0.005471560152153554,-0.08062766928437659,0.002614111893299187,-0.0836887896192422,3.128548193116503,2.145767679955082,-30.126319098420083,-0.40156874600449344
535327,-0.09190651788756765,-0.09454265018811792,-0.1476031119799649,-0.11735829449679747,-0.1829502047184175,2.673892929074679,1.7241194023902544,-31.094579013493785,-0.3981397798658177
535876,-0.08178986144891964,-0.08439411436971356,-0.13743794871545667,-0.09933071901857549,-0.1565770872377381,3.3284753107266303,2.3063051317799794,-29.07885999716592,-0.32202693726648546
535936,-0.09052873376140713,-0.09260145067997527,-0.1304552979943192,-0.11239337107029312,-0.15764506428088598,4.3012627612152805,2.2313714258995803,-30.40183769252951,-0.39218502276585276
536440,-0.021571483295762306,-0.02146976065126993,-0.012182727142296956,-0.01521454720543658,0.006432573496753413,2.939473110194622,1.6716932499044175,-25.030409411792903,-0.2941814505960023
539577,-0.08527295493695397,-0.08698018060604862,-0.11885157023739645,-0.10361789077417782,-0.13091902886309037,3.373492622033347,2.1252472441763666,-28.906134048473234,-0.3538392028641826
545776,-0.10339387069885664,-0.10600612384053854,-0.15776479622776174,-0.12947472150692363,-0.1884506138750235,2.677611114723819,1.7840920939657334,-29.527525726100862,-0.38677962034811575
546855,-0.06133065620100875,-0.06257329989522531,-0.08547371610605514,-0.07403590020183493,-0.09445063897159023,2.3560479803719327,1.4767560259414056,-27.930520268133535,-0.334769777513785
550180,-0.08714024512295215,-0.09027566574283097,-0.15187008867798335,-0.10631705717568796,-0.1769507288177632,2.6918347416639716,1.82987067283796,-27.95401032192268,-0.2961127831671848
550697,-0.07495250401240106,-0.07675858587013895,-0.11437991685478255,-0.08892714709940841,-0.121838622859745,3.342463136730873,2.210336005105185,-29.387713201725035,-0.3618915748802176
552571,-0.04786187238195261,-0.04843720662277651,-0.056531604021720305,-0.05182066334765434,-0.048737464517064844,3.188521269158638,1.9173776441225625,-25.936678357689686,-0.3034219878971629
553073,-0.03494626605424511,-0.035737725714977686,-0.057233438620417076,-0.0360185565939537,-0.05164267017335944,2.1615904760276092,1.572486838814957,-25.89159455083609,-0.31806936075920333
554167,-0.053685721292917044,-0.05470201454779511,-0.07106252621280285,-0.05974459905413587,-0.07015055129015191,2.7859310817283065,1.7878398459842293,-25.499604368205325,-0.2764896268450263
555782,-0.0680754107429935,-0.07379738516707768,-0.23230603893168644,-0.10569210922546413,-0.3151876884714757,3.571093458466103,2.4823415632560066,-34.56735027607681,-0.5237491608749578
556468,-0.06992391624504646,-0.07127488394881198,-0.09704126421955128,-0.08217134151396266,-0.10348056884534929,2.8023932416361546,1.8905982792040694,-29.297382320875272,-0.39190216639866726
562083,0.046155673754445736,0.04849727095353007,0.0949715065600425,0.07104020999410032,0.1415747129247058,4.36055423593517,2.0145948467753083,-30.051215249680695,-0.385016989527287
562172,-0.041509535592915814,-0.042299725162108226,-0.06079113996410401,-0.049288194789441686,-0.0654542824996831,2.2037385954315853,1.4356537211234932,-30.258094483702735,-0.39664565226824244
564616,0.06409749624425898,0.06624601277508246,0.1025874584682982,0.09919831360218057,0.15757183957737975,2.3902029480580067,1.3493968835813408,-26.143175587996893,-0.30306125722663246
565148,-0.006032755674834744,-0.005853756680483491,0.003109978572601646,0.009661714993067116,0.03127091603951193,2.714489856664585,1.6650655176021916,-23.462479931359894,-0.2855240219163355
566655,-0.12948851507272874,-0.13307440121177416,-0.20391987932078126,-0.16552296224551055,-0.2545336727663945,3.084375149697841,2.04637813369157,-30.742554477951103,-0.4078240083165232
566798,-0.058180650508308895,-0.05954660553946445,-0.08098460658780349,-0.06325257348901014,-0.0830639524792589,2.353821316040499,1.5550124932702205,-25.644627809502822,-0.3379135492837433
566977,-0.01855518255108879,-0.018558631442675333,-0.02306007640339569,-0.008493077174800856,0.003001067990264783,3.6523849098035734,2.2541324897551545,-29.069226498233434,-0.39048336221296154
572461,0.029900504125990546,0.03159521287459821,0.06648903818290708,0.053056315743688964,0.11202307164550906,2.982227893939288,1.6173315908555403,-27.44759658829628,-0.3224936985217379
572598,-0.06977037152447085,-0.07102811501295925,-0.0960308301330568,-0.08629917209379157,-0.1088233152636755,3.6230737353738176,2.0999044281615333,-31.096810624464524,-0.37258927328279645
572685,0.011637546740507654,0.013027051291984115,0.043748405451101036,0.025748338124352177,0.0784142198319322,3.409677205188526,1.8122601737770647,-29.466980960381477,-0.3520688882858094
